step,"[0,0,0]","[0,1,0]","[1,0,0]","[1,1,0]","[1,1,1]",proliferation_rate,death_rate,mutation_rate,fitness,scenario,treatment,seed
395,132,2,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
396,138,3,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
397,137,3,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
398,137,3,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
399,138,2,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
400,138,2,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
401,143,2,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
402,144,1,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
403,148,1,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
404,146,1,6,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
405,146,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
406,148,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
407,147,1,7,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
408,146,1,7,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
409,146,1,7,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
410,146,1,7,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
411,147,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
412,144,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
413,146,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
414,147,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
415,145,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
416,145,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
417,146,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
418,145,1,8,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
419,146,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
420,144,1,10,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
421,146,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
422,149,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
423,150,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
424,149,1,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
425,152,2,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
426,152,2,10,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
427,151,2,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
428,149,2,12,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
429,144,3,10,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
430,145,3,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
431,146,3,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
432,147,3,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
433,144,3,9,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
434,144,3,10,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
435,144,4,10,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
436,146,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
437,147,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
438,149,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
439,148,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
440,148,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
441,149,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
442,151,4,11,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
443,151,5,12,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
444,154,5,12,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
445,155,5,12,0,0,0.015,"Dict{Vector{Int64}, Real}([0, 1, 0] => 1.2, [1, 0, 0] => 1.3, [0, 0, 0] => 1, [1, 1, 1] => 1.2, [1, 1, 0] => 1.5)","Treatment(3000, 2000, 1000, 3, Float16(0.75), false, false)",0.027,0.01,3,"TumorSim.Scenario(1000, 1000, 1, [(501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1), (501, 501, 1)], Any[])"
